dsp_pedon_id,dsp_plot_id,pedon_num,date_sampled,pedon_x,pedon_y,target_soil_name,soil_sampled_name,dspplotmgt_id,label_full,label,lu,till,trt,explanation,gen_state,site,project,soil,soc_stock_0_30cm,soc_stock_30_50cm,soc_stock_50_100cm,soc_stock_100cm,mat,map,climate,soc_pct,bulk_density,tn_pct,kssl_wsa,yoder_agg_stab_mwd,p_h,soil_respiration,bglucosidase,bglucosaminidase,alkaline_phosphatase,acid_phosphatase,phosphodiesterase,arylsulfatase,pox_c,ace
MT-1-3,MT-1,NA,NA,-102.093806,35.18025,NA,Pullman,54,BAU,BAU,CROP,Till,Mulch tillage fallow after sorghum,Mulch tillage fallow after sorghum,AG-CROP,NA,TexasA&MPt-2,Pullman,NA,NA,NA,NA,13.280166625976563,472,cool_dry,NA,1.3050000000000002,NA,NA,0.265,NA,NA,8.295,12.085,134.555,2.3049999999999997,NA,6.285,464,NA
MT-2-1,MT-2,NA,NA,-102.093806,35.18025,NA,Pullman,55,BAU,BAU,CROP,Till,mulch tillage fallow after wheat,mulch tillage fallow after wheat,AG-CROP,NA,TexasA&MPt-2,Pullman,NA,NA,NA,NA,13.280166625976563,472,cool_dry,NA,1.2149999999999999,NA,NA,0.16999999999999998,NA,NA,12.595,7.305,180.36,20.62,NA,1.88,546,NA
MT-2-2,MT-2,NA,NA,-102.093806,35.18025,NA,Pullman,55,BAU,BAU,CROP,Till,mulch tillage fallow after wheat,mulch tillage fallow after wheat,AG-CROP,NA,TexasA&MPt-2,Pullman,NA,NA,NA,NA,13.280166625976563,472,cool_dry,NA,1.255,NA,NA,0.485,NA,NA,7.550000000000001,11.370000000000001,196.19,21.005000000000003,NA,3.035,532.5,NA
MT-2-3,MT-2,NA,NA,-102.093806,35.18025,NA,Pullman,55,BAU,BAU,CROP,Till,mulch tillage fallow after wheat,mulch tillage fallow after wheat,AG-CROP,NA,TexasA&MPt-2,Pullman,NA,NA,NA,NA,13.280166625976563,472,cool_dry,NA,1.275,NA,NA,1.28,NA,NA,20.45,12.94,202.55,23.009999999999998,NA,4.715,467,NA
MT-3-1,MT-3,NA,NA,-102.093806,35.18025,NA,Pullman,56,BAU,BAU,CROP,Till,mulch tillage wheat,mulch tillage wheat,AG-CROP,NA,TexasA&MPt-2,Pullman,NA,NA,NA,NA,13.280166625976563,472,cool_dry,NA,1.6,NA,NA,0.28500000000000003,NA,NA,8.115,16.325,122.11,8.185,NA,1.98,439.5,NA
MT-3-2,MT-3,NA,NA,-102.093806,35.18025,NA,Pullman,56,BAU,BAU,CROP,Till,mulch tillage wheat,mulch tillage wheat,AG-CROP,NA,TexasA&MPt-2,Pullman,NA,NA,NA,NA,13.280166625976563,472,cool_dry,NA,1.725,NA,NA,0.21,NA,NA,12.93,8.11,107.25,10.68,NA,4.04,454.5,NA
MT-3-3,MT-3,NA,NA,-102.093806,35.18025,NA,Pullman,56,BAU,BAU,CROP,Till,mulch tillage wheat,mulch tillage wheat,AG-CROP,NA,TexasA&MPt-2,Pullman,NA,NA,NA,NA,13.280166625976563,472,cool_dry,NA,1.775,NA,NA,0.265,NA,NA,11.600000000000001,11.065,112.8,14.175,NA,3.09,450,NA
NT-1-1,NT-1,NA,NA,-102.093806,35.18025,NA,Pullman,60,SHM - no-till,SHM,CROP,No-till,no-till fallow after sorghum,no-till fallow after sorghum,AG-CROP,NA,TexasA&MPt-2,Pullman,NA,NA,NA,NA,13.280166625976563,472,cool_dry,NA,1.565,NA,NA,0.635,NA,NA,16.005,5.645,117.605,9.215,NA,9.735,543.5,NA
NT-1-2,NT-1,NA,NA,-102.093806,35.18025,NA,Pullman,60,SHM - no-till,SHM,CROP,No-till,no-till fallow after sorghum,no-till fallow after sorghum,AG-CROP,NA,TexasA&MPt-2,Pullman,NA,NA,NA,NA,13.280166625976563,472,cool_dry,NA,1.325,NA,NA,1.31,NA,NA,12.01,14.450000000000001,131.885,7.33,NA,17.295,550,NA
NT-1-3,NT-1,NA,NA,-102.093806,35.18025,NA,Pullman,60,SHM - no-till,SHM,CROP,No-till,no-till fallow after sorghum,no-till fallow after sorghum,AG-CROP,NA,TexasA&MPt-2,Pullman,NA,NA,NA,NA,13.280166625976563,472,cool_dry,NA,1.12,NA,NA,3.675,NA,NA,4.91,6.955,141.97500000000002,5.785,NA,12.975000000000001,547,NA
NT-2-1,NT-2,NA,NA,-102.093806,35.18025,NA,Pullman,61,SHM - no-till,SHM,CROP,No-till,no-till fallow after wheat,no-till fallow after wheat,AG-CROP,NA,TexasA&MPt-2,Pullman,NA,NA,NA,NA,13.280166625976563,472,cool_dry,NA,1.67,NA,NA,0.18,NA,NA,11.1,1.245,205.615,15.995000000000001,NA,7.255,464,NA
NT-2-2,NT-2,NA,NA,-102.093806,35.18025,NA,Pullman,61,SHM - no-till,SHM,CROP,No-till,no-till fallow after wheat,no-till fallow after wheat,AG-CROP,NA,TexasA&MPt-2,Pullman,NA,NA,NA,NA,13.280166625976563,472,cool_dry,NA,1.38,NA,NA,0.22,NA,NA,20.48,13.81,155.84,5.9799999999999995,NA,18.355,411.5,NA
NT-2-3,NT-2,NA,NA,-102.093806,35.18025,NA,Pullman,61,SHM - no-till,SHM,CROP,No-till,no-till fallow after wheat,no-till fallow after wheat,AG-CROP,NA,TexasA&MPt-2,Pullman,NA,NA,NA,NA,13.280166625976563,472,cool_dry,NA,1.42,NA,NA,0.20500000000000002,NA,NA,27.119999999999997,2.3850000000000002,230.585,10.605,NA,5.805,431.5,NA
NT-3-1,NT-3,NA,NA,-102.093806,35.18025,NA,Pullman,62,SHM - no-till,SHM,CROP,No-till,no-till wheat,no-till wheat,AG-CROP,NA,TexasA&MPt-2,Pullman,NA,NA,NA,NA,13.280166625976563,472,cool_dry,NA,1.3050000000000002,NA,NA,0.225,NA,NA,17.615,7.015000000000001,119.38,4.685,NA,4.135,389.5,NA
NT-3-2,NT-3,NA,NA,-102.093806,35.18025,NA,Pullman,62,SHM - no-till,SHM,CROP,No-till,no-till wheat,no-till wheat,AG-CROP,NA,TexasA&MPt-2,Pullman,NA,NA,NA,NA,13.280166625976563,472,cool_dry,NA,1.395,NA,NA,0.72,NA,NA,11.98,7.955,139.79,19.950000000000003,NA,2.34,426.5,NA
NT-3-3,NT-3,NA,NA,-102.093806,35.18025,NA,Pullman,62,SHM - no-till,SHM,CROP,No-till,no-till wheat,no-till wheat,AG-CROP,NA,TexasA&MPt-2,Pullman,NA,NA,NA,NA,13.280166625976563,472,cool_dry,NA,1.665,NA,NA,0.225,NA,NA,6.59,4.505,153.66500000000002,5.965,NA,6.460000000000001,383,NA
R-1-1,R-1,NA,NA,-102.093806,35.18025,NA,Pullman,83,Ref - Native,Ref,FORAGE,Perennial,Native Rangeland,Native,Reference,NA,TexasA&MPt-2,Pullman,NA,NA,NA,NA,13.280166625976563,472,cool_dry,NA,1.03,NA,NA,2.72,NA,NA,52.395,30.655,143.89,47.88,NA,17.51,972.5,NA
R-1-2,R-1,NA,NA,-102.093806,35.18025,NA,Pullman,83,Ref - Native,Ref,FORAGE,Perennial,Native Rangeland,Native,Reference,NA,TexasA&MPt-2,Pullman,NA,NA,NA,NA,13.280166625976563,472,cool_dry,NA,1.19,NA,NA,4.68,NA,NA,33.725,39.29,138.73,50.709999999999994,NA,19.759999999999998,983,NA
R-1-3,R-1,NA,NA,-102.093806,35.18025,NA,Pullman,83,Ref - Native,Ref,FORAGE,Perennial,Native Rangeland,Native,Reference,NA,TexasA&MPt-2,Pullman,NA,NA,NA,NA,13.280166625976563,472,cool_dry,NA,1.185,NA,NA,0.35,NA,NA,58.505,51.519999999999996,142.07,47.33,NA,15.69,1082,NA
R-2-1,R-2,NA,NA,-102.093806,35.18025,NA,Pullman,84,Ref - Native,Ref,FORAGE,Perennial,Native with introduced species,Native with introduced species,ALT,NA,TexasA&MPt-2,Pullman,NA,NA,NA,NA,13.280166625976563,472,cool_dry,NA,0.975,NA,NA,1.38,NA,NA,53.545,37.510000000000005,145.22500000000002,36.79,NA,29.395,915.5,NA
R-2-2,R-2,NA,NA,-102.093806,35.18025,NA,Pullman,84,Ref - Native,Ref,FORAGE,Perennial,Native with introduced species,Native with introduced species,ALT,NA,TexasA&MPt-2,Pullman,NA,NA,NA,NA,13.280166625976563,472,cool_dry,NA,1.165,NA,NA,3.78,NA,NA,67.22,36.660000000000004,119.14000000000001,44.345,NA,20.245,1032.5,NA
R-2-3,R-2,NA,NA,-102.093806,35.18025,NA,Pullman,84,Ref - Native,Ref,FORAGE,Perennial,Native with introduced species,Native with introduced species,ALT,NA,TexasA&MPt-2,Pullman,NA,NA,NA,NA,13.280166625976563,472,cool_dry,NA,1.1749999999999998,NA,NA,1.97,NA,NA,68.005,36.96,157.78,47.625,NA,9.925,887,NA
JoF1-1,JoF1,1,4/24/2019,-123.2972812,44.6361175,Jory,NA,37,Ref - Forest,Ref,FOREST,Perennial,Forest,"Douglas fir trees 25-30 years old, McDonald Dunn Research Forest at Lewisburg Saddle.",Reference,OSU1,OregonState,Jory,82.2679725,36.383880000000005,33.522,152.1738525,10.439666748046875,1702,cool_wet,3.8355,0.69,0.1855,81.16329747500001,0.7575571305,5.45,19.61892844,38.357429605,8.274792377,44.796218905,153.39418675000002,NA,65.346842255,218.42149585,13.32274011
JoF1-2,JoF1,2,4/24/2019,-123.2973802,44.6362175,Jory,NA,37,Ref - Forest,Ref,FOREST,Perennial,Forest,"Douglas fir trees 25-30 years old, McDonald Dunn Research Forest at Lewisburg Saddle.",Reference,OSU1,OregonState,Jory,106.90661,56.4542,52.910000000000004,216.27081,10.439666748046875,1702,cool_wet,3.3135,0.69,0.177,73.339542505,0.667741044,NA,14.183070115,20.520291935,16.197409385,41.208597825,177.7767826,NA,33.171170677,338.15696395,13.23554124
JoF1-3,JoF1,3,4/24/2019,-123.2974823,44.6358175,Jory,NA,37,Ref - Forest,Ref,FOREST,Perennial,Forest,"Douglas fir trees 25-30 years old, McDonald Dunn Research Forest at Lewisburg Saddle.",Reference,OSU1,OregonState,Jory,131.70596999999998,62.84,80.66000000000001,275.20597,10.439666748046875,1702,cool_wet,4.467499999999999,0.69,0.2095,80.488078025,0.436415737,NA,22.00726517,33.10369231,22.582453635,18.792490190000002,186.07226505,NA,6.348077551499999,672.1160385999999,13.665807175000001
JoF2-1,JoF2,1,5/13/2019,-123.355451,44.918413,Jory,NA,38,Ref - Forest,Ref,FOREST,Perennial,Forest,Douglas fir trees were last harvested 25 years ago,Reference,OSU2,OregonState,Jory,79.2221675,33.761919999999996,56.58592,169.57000749999997,10.75433349609375,1556,cool_wet,3.8995,0.9450000000000001,0.2165,82.63459909,0.7714979655,5.75,13.336772865,33.166086265000004,15.904288682999999,70.84511678999999,188.09460195,NA,29.249658874999998,381.1947743,12.29353889
JoF2-2,JoF2,2,5/13/2019,-123.355551,44.918544,Jory,NA,38,Ref - Forest,Ref,FOREST,Perennial,Forest,Douglas fir trees were last harvested 25 years ago,Reference,OSU2,OregonState,Jory,132.59575,50.779199999999996,91.1208,274.49575000000004,10.75433349609375,1556,cool_wet,4.4670000000000005,0.9450000000000001,0.2935,90.957223715,1.2123289385,NA,18.38476326,32.69954068,15.081271123,35.39644299,173.87095269999998,NA,8.8686060615,171.74679465,11.00656001
JoF2-3,JoF2,3,5/13/2019,-123.355451,44.918514,Jory,NA,38,Ref - Forest,Ref,FOREST,Perennial,Forest,Douglas fir trees were last harvested 25 years ago,Reference,OSU2,OregonState,Jory,124.22655000000002,52.653600000000004,90.99144,267.87159,10.75433349609375,1556,cool_wet,4.5905000000000005,0.9450000000000001,0.292,82.79497017,0.763140859,NA,17.28686199,43.4750717,15.499823044000001,31.589756565000002,163.45672685,NA,17.368647119,533.8686182,10.7144119855
JoF3-1,JoF3,1,5/31/2019,-123.41895,44.74261,Jory,NA,39,Ref - Forest,Ref,FOREST,Perennial,Forest,"Weyerhauser 2nd growth timber, 24 years old. Minimally managed",Reference,OSU10,OregonState,Jory,77.944366,46.2430661,41.443704000000004,165.6311361,10.579500198364258,1722,cool_wet,4.4845,0.69,0.27849999999999997,86.299106545,0.893216792,5.7,24.85036604,33.265096605,23.069642710500002,18.8386713,177.86597085,NA,2.332347145,898.51812805,14.90313999
JoF3-2,JoF3,2,5/31/2019,-123.41905,44.74261,Jory,NA,39,Ref - Forest,Ref,FOREST,Perennial,Forest,"Weyerhauser 2nd growth timber, 24 years old. Minimally managed",Reference,OSU10,OregonState,Jory,162.0173,96.18581,62.678399999999996,320.88151000000005,10.579500198364258,1722,cool_wet,5.398,0.69,0.3125,88.84476019499999,0.7576744275,NA,30.85675383,32.467408935,14.1252280245,20.685944595,157.5207586,NA,26.55500804,918.777943,15.444244135
JoF3-3,JoF3,3,5/31/2019,-123.41875,44.74261,Jory,NA,39,Ref - Forest,Ref,FOREST,Perennial,Forest,"Weyerhauser 2nd growth timber, 24 years old. Minimally managed",Reference,OSU10,OregonState,Jory,135.0907,76.67450000000001,57.8952,269.6604,10.579500198364258,1722,cool_wet,5.791499999999999,0.69,0.351,89.430850575,1.0002493715,NA,31.89565916,40.38717369,12.5162396165,63.071729055,168.17616635000002,NA,8.6318535675,851.62052095,16.115102565
JoV1-1,JoV1,1,5/21/2019,-123.07116,45.24882,Jory,NA,40,SHM - Vineyard,SHM,CROP,Conservation,Vineyard,Rootstock was established over 10 years ago. Grasses and forbs are grown in rows in between as a cover crop; light discing occurs periodically but not annually.,AG-CROP,OSU4,OregonState,Jory,76.5227175,34.261086,59.99328899999999,170.77709249999998,11.384166717529297,1036,cool_wet,2.945,1.37,0.2405,64.42431198,0.545678545,5.8,16.5424136785,172.5380856,12.908567575,0.92558172,190.9067842,NA,36.018872295,545.5549534500001,8.8934196075
JoV1-2,JoV1,2,5/21/2019,-123.07126,45.24882,Jory,NA,40,SHM - Vineyard,SHM,CROP,Conservation,Vineyard,Rootstock was established over 10 years ago. Grasses and forbs are grown in rows in between as a cover crop; light discing occurs periodically but not annually.,AG-CROP,OSU4,OregonState,Jory,103.78620000000001,42.878640000000004,67.79181,214.45665000000002,11.384166717529297,1036,cool_wet,3.4425,1.37,0.2595,66.379655715,0.581485847,NA,16.742579325,120.3048889,22.99278779,10.826279599,260.77678505,NA,35.6413539345,433.10149739999997,9.966538501
JoV1-3,JoV1,3,5/21/2019,-123.07096,45.24912,Jory,NA,40,SHM - Vineyard,SHM,CROP,Conservation,Vineyard,Rootstock was established over 10 years ago. Grasses and forbs are grown in rows in between as a cover crop; light discing occurs periodically but not annually.,AG-CROP,OSU4,OregonState,Jory,89.00744999999999,42.36736,104.18776,235.56257,11.384166717529297,1036,cool_wet,2.3645,1.37,0.20900000000000002,47.368674395,0.656036438,NA,10.280961665,175.43808537500001,18.61295261,46.420594905,228.4686754,NA,11.094451215,539.30225185,7.8075709565
JoV2-1,JoV2,1,6/11/2019,-123.049801,45.251054,Jory,NA,41,SHM - Vineyard,SHM,CROP,Conservation,Vineyard,"18 years with same vines, ~1200/acre, 7’ spacing, all pinot noir. Planted to wheat and cherry beforehand. Disced and rototilled in early 2019 due to excessive voles, to about 2-4” in depth. Sprayed on 6/10 with micronized sulfur and a bacillus-based mold treatment. No irrigation at this site.",AG-CROP,OSU11,OregonState,Jory,55.11618,17.072850000000003,27.256259999999997,99.44529,10.831167221069336,1297,cool_wet,2.9845,1.01,0.20850000000000002,58.225186935,0.5451131215,6.050000000000001,31.611506135,256.13218655,13.717341524,28.483239205,252.63933455,NA,-0.0745281875,621.5926396499999,11.137676551999999
JoV2-2,JoV2,2,6/11/2019,-123.049901,45.250954,Jory,NA,41,SHM - Vineyard,SHM,CROP,Conservation,Vineyard,"18 years with same vines, ~1200/acre, 7’ spacing, all pinot noir. Planted to wheat and cherry beforehand. Disced and rototilled in early 2019 due to excessive voles, to about 2-4” in depth. Sprayed on 6/10 with micronized sulfur and a bacillus-based mold treatment. No irrigation at this site.",AG-CROP,OSU11,OregonState,Jory,55.076350000000005,24.1648,48.8672,128.10835,10.831167221069336,1297,cool_wet,2.2065,1.01,0.17049999999999998,43.851299485,NA,NA,15.856918345,243.72343875,33.306741755000004,27.98178819,289.8469659,NA,2.5774678575000003,563.94741355,8.883872287500001
JoV2-3,JoV2,3,6/11/2019,-123.049601,45.251354,Jory,NA,41,SHM - Vineyard,SHM,CROP,Conservation,Vineyard,"18 years with same vines, ~1200/acre, 7’ spacing, all pinot noir. Planted to wheat and cherry beforehand. Disced and rototilled in early 2019 due to excessive voles, to about 2-4” in depth. Sprayed on 6/10 with micronized sulfur and a bacillus-based mold treatment. No irrigation at this site.",AG-CROP,OSU11,OregonState,Jory,NA,NA,NA,NA,10.831167221069336,1297,cool_wet,2.123,1.01,0.16599999999999998,45.3513006,NA,NA,16.6497236025,202.5789196,17.631555246,11.154977454499999,210.2276617,NA,16.308064811,572.26511445,7.372849603
JoV3-1,JoV3,1,7/8/2019,-123.130763,45.037101,Jory,NA,42,SHM - Vineyard,SHM,CROP,Conservation,Vineyard,"Pinot noir plot with 1210 vines/acre, planted in 2006. Disced to ~10 cm annually, planted with cover crop to stress vines. Every 8th row planted with wildflowers to attract pollinators.",AG-CROP,OSU14,OregonState,Jory,71.66476200000001,38.337936000000006,64.61040080000001,174.61309880000002,11.041333198547363,1211,cool_wet,3.6245000000000003,1.195,0.2605,87.420868275,NA,6.25,38.175766275,219.5669502,52.99166653499999,11.487244898,345.6994689,NA,-2.082283018,723.9414769499999,9.484717029
JoV3-2,JoV3,2,7/8/2019,-123.130863,45.037201,Jory,NA,42,SHM - Vineyard,SHM,CROP,Conservation,Vineyard,"Pinot noir plot with 1210 vines/acre, planted in 2006. Disced to ~10 cm annually, planted with cover crop to stress vines. Every 8th row planted with wildflowers to attract pollinators.",AG-CROP,OSU14,OregonState,Jory,88.71490000000001,50.67880000000001,77.76064,217.15434000000002,11.041333198547363,1211,cool_wet,3.2275,1.195,0.235,79.689219665,NA,NA,27.51602486,188.1910827,34.58932043,52.18729873,352.53661550000004,NA,8.029140017,342.57758635,8.1945557035
JoV3-3,JoV3,3,7/8/2019,-123.130563,45.037101,Jory,NA,42,SHM - Vineyard,SHM,CROP,Conservation,Vineyard,"Pinot noir plot with 1210 vines/acre, planted in 2006. Disced to ~10 cm annually, planted with cover crop to stress vines. Every 8th row planted with wildflowers to attract pollinators.",AG-CROP,OSU14,OregonState,Jory,94.43110000000001,52.28680000000001,75.74384,222.46174000000002,11.041333198547363,1211,cool_wet,3.5789999999999997,1.195,0.257,85.51592508499999,NA,NA,30.8921922,231.4127645,38.114382945,121.725137,249.945762,NA,5.8035423415,698.077936,10.227498608000001
JoXT1-1,JoXT1,1,5/29/2019,-123.33523,44.4319,Jory,NA,43,BAU - Christmas tree,BAU,CROP,Till,Christmas tree,"2-year-old Noble Fir trees planted one year ago. Site has been in Christmas trees since 1955. Used to rototill between rotations, but now limit tillage to some light discing. Left fallow for the summer before planting this crop, and some Sudan grass planted for a year before that.",AG-CROP,OSU9,OregonState,Jory,83.567955,28.284497999999996,41.003515500000006,152.85596850000002,10.982500076293945,1468,cool_wet,3.0454999999999997,1.315,0.2285,59.756300975,0.21754279249999997,5.95,7.301602448500001,21.338086895,7.0404246200000005,45.974146165,209.66063029999998,NA,32.25029703,549.3758184,7.7649262555
JoXT1-2,JoXT1,2,5/29/2019,-123.33533,44.4318,Jory,NA,43,BAU - Christmas tree,BAU,CROP,Till,Christmas tree,"2-year-old Noble Fir trees planted one year ago. Site has been in Christmas trees since 1955. Used to rototill between rotations, but now limit tillage to some light discing. Left fallow for the summer before planting this crop, and some Sudan grass planted for a year before that.",AG-CROP,OSU9,OregonState,Jory,117.10475,46.08112,70.51798000000001,233.70385,10.982500076293945,1468,cool_wet,3.509,1.315,0.2555,50.183639645,0.192875036,NA,6.5283444589999995,33.373890035,6.991997338,34.089763615,116.26228152499999,NA,4.2826353489999995,541.3423437,9.841150349
JoXT1-3,JoXT1,3,5/29/2019,-123.33503,44.4316,Jory,NA,43,BAU - Christmas tree,BAU,CROP,Till,Christmas tree,"2-year-old Noble Fir trees planted one year ago. Site has been in Christmas trees since 1955. Used to rototill between rotations, but now limit tillage to some light discing. Left fallow for the summer before planting this crop, and some Sudan grass planted for a year before that.",AG-CROP,OSU9,OregonState,Jory,127.20385,42.06887999999999,56.4039,225.67663,10.982500076293945,1468,cool_wet,3.584,1.315,0.264,60.62858027,0.4535792005,NA,10.506861637,37.65205159,12.2087930205,30.969354335,102.54102118,NA,5.737941587,661.0990683,8.7432084235
JoXT2-1,JoXT2,1,6/28/2019,-123.13708,45.04997,Jory,NA,44,BAU - Christmas tree,BAU,CROP,Till,Christmas tree,"9 years planted in noble fir. Prior to planting, was tilled to 25 cm, limed, and left fallow for 1 year with a sudangrass cover crop.",AG-CROP,OSU12,OregonState,Jory,73.2138364,44.605540000000005,56.480179,174.2995554,10.626832962036133,1450,cool_wet,2.505,1.27,0.20800000000000002,30.097056655000003,NA,5.1,4.5572250265,17.667023,12.393142856499999,8.58558384,287.3383758,NA,3.072579917,343.85770785,6.602062547
JoXT2-2,JoXT2,2,6/28/2019,-123.13718,45.04987,Jory,NA,44,BAU - Christmas tree,BAU,CROP,Till,Christmas tree,"9 years planted in noble fir. Prior to planting, was tilled to 25 cm, limed, and left fallow for 1 year with a sudangrass cover crop.",AG-CROP,OSU12,OregonState,Jory,84.75846,48.013000000000005,79.68415,212.45560999999998,10.626832962036133,1450,cool_wet,2.298,1.27,0.203,23.88267262,NA,NA,3.5361910805,18.60813846,13.557140798999999,19.751172813,111.87269144999999,NA,-0.24603457599999998,359.67399715,5.043303257
JoXT2-3,JoXT2,3,6/28/2019,-123.13688,45.04997,Jory,NA,44,BAU - Christmas tree,BAU,CROP,Till,Christmas tree,"9 years planted in noble fir. Prior to planting, was tilled to 25 cm, limed, and left fallow for 1 year with a sudangrass cover crop.",AG-CROP,OSU12,OregonState,Jory,82.00167,39.0488,56.760479999999994,177.81095,10.626832962036133,1450,cool_wet,2.4764999999999997,1.27,0.1965,37.786449335,NA,NA,4.441709578999999,18.178884955,20.667030916,26.48895417,121.7043696,NA,1.2118248445000002,385.44162470000003,6.261541428
JoXT3-1,JoXT3,1,7/1/2019,-122.90909,44.910377,Jory,NA,45,BAU - Christmas tree,BAU,CROP,Till,Christmas tree,"Property bought in 2015 by landowner, planted in noble fir in 2016 at the location of the pit. Some grand fir and Douglas-fir observed in other parts of plot.",AG-CROP,OSU13,OregonState,Jory,76.5152195,24.131520000000002,37.22166,137.8683995,11.120499610900879,1186,cool_wet,2.618,1.315,0.20350000000000001,58.35084825,NA,5.6,5.0405450285,36.89014753,6.7307529829999995,10.036435818000001,183.665637,NA,2.2521861755000003,528.8018452,5.726254959
JoXT3-2,JoXT3,2,7/1/2019,-122.90899,44.910277,Jory,NA,45,BAU - Christmas tree,BAU,CROP,Till,Christmas tree,"Property bought in 2015 by landowner, planted in noble fir in 2016 at the location of the pit. Some grand fir and Douglas-fir observed in other parts of plot.",AG-CROP,OSU13,OregonState,Jory,96.15193,36.2628,31.973799999999997,164.38853,11.120499610900879,1186,cool_wet,2.7285,1.315,0.2105,50.002136570000005,NA,NA,5.726725458,34.609705215,15.803027277,26.830160618,171.7045063,NA,3.06444392,472.63184594999996,5.011478853
JoXT3-3,JoXT3,3,7/1/2019,-122.90889,44.910077,Jory,NA,45,BAU - Christmas tree,BAU,CROP,Till,Christmas tree,"Property bought in 2015 by landowner, planted in noble fir in 2016 at the location of the pit. Some grand fir and Douglas-fir observed in other parts of plot.",AG-CROP,OSU13,OregonState,Jory,100.94998999999999,38.4048,50.2268,189.58158999999998,11.120499610900879,1186,cool_wet,2.7145,1.315,0.2125,55.409286805,NA,NA,7.137002439,27.23223721,5.1941992814999995,36.90298336,319.84043845,NA,14.7637338435,503.52738245,5.648603414
WoCT1-1,WoCT1,1,5/22/2019,-122.964818,45.231102,Woodburn,NA,86,BAU - Conventional till,BAU,CROP,Till,Conventional till,"Perennial ryegrass, tilled regularly (~2-3 years) to a depth of ~12 inches (30 cm)",AG-CROP,OSU6,OregonState,Woodburn,44.790975,11.2789278,16.620721,72.6906238,11.487166404724121,1011,cool_wet,1.881,1.275,0.164,4.032181281,0.12319986250000001,6.35,11.019434912000001,54.98550495,18.330059405,50.106031705,502.37685525,NA,2.062051717,364.54761625,5.535945025
WoCT1-2,WoCT1,2,5/22/2019,-122.964718,45.231202,Woodburn,NA,86,BAU - Conventional till,BAU,CROP,Till,Conventional till,"Perennial ryegrass, tilled regularly (~2-3 years) to a depth of ~12 inches (30 cm)",AG-CROP,OSU6,OregonState,Woodburn,58.50337,14.839080000000001,21.895500000000002,95.23795,11.487166404724121,1011,cool_wet,1.8745,1.275,0.1615,18.636605565,0.22294979799999998,NA,11.219403455,84.184418445,24.765386135,25.785669655,1330.4129295,NA,4.195319788,635.2074487,5.376186518500001
WoCT1-3,WoCT1,3,5/22/2019,-122.964618,45.231402,Woodburn,NA,86,BAU - Conventional till,BAU,CROP,Till,Conventional till,"Perennial ryegrass, tilled regularly (~2-3 years) to a depth of ~12 inches (30 cm)",AG-CROP,OSU6,OregonState,Woodburn,53.94881,13.662180000000001,19.2945,86.90549,11.487166404724121,1011,cool_wet,1.7845,1.275,0.1535,14.868922695,0.0664790925,NA,8.5279712195,73.923168315,16.571907335,27.89548383,845.82066205,NA,5.8891935515,538.03265285,4.6104913675
WoCT2-1,WoCT2,1,7/15/2019,-122.842842,45.014134,Woodburn,NA,87,BAU - Conventional till,BAU,CROP,Till,Conventional till,"Perennial ryegrass, planted in 2016. It was planted to onions beforehand. The ryegrass typically stays in for 3 years.  Then the grower row crops the ground for 2-3 years, and the max depth they reach is 18”.",AG-CROP,OSU16,OregonState,Woodburn,73.428065,27.0541,34.64194,135.12410500000001,11.441166877746582,1053,cool_wet,1.905,1.345,0.1615,1.706995478,NA,6.05,9.718672615500001,61.0409937,9.7020686055,123.4,103.22442708,NA,4.1192358764999994,490.00166294999997,4.8326257045
WoCT2-2,WoCT2,2,7/15/2019,-122.842742,45.014034,Woodburn,NA,87,BAU - Conventional till,BAU,CROP,Till,Conventional till,"Perennial ryegrass, planted in 2016. It was planted to onions beforehand. The ryegrass typically stays in for 3 years.  Then the grower row crops the ground for 2-3 years, and the max depth they reach is 18”.",AG-CROP,OSU16,OregonState,Woodburn,88.60885,44.138000000000005,52.1792,184.92605,11.441166877746582,1053,cool_wet,2.1625,1.345,0.183,12.2741482425,NA,NA,11.015159496,90.430545465,12.313425745,99.08000000000001,434.3707475,NA,4.5108510850000005,548.2307126999999,5.0821290295
WoCT2-3,WoCT2,3,7/15/2019,-122.843042,45.013834,Woodburn,NA,87,BAU - Conventional till,BAU,CROP,Till,Conventional till,"Perennial ryegrass, planted in 2016. It was planted to onions beforehand. The ryegrass typically stays in for 3 years.  Then the grower row crops the ground for 2-3 years, and the max depth they reach is 18”.",AG-CROP,OSU16,OregonState,Woodburn,93.8544,38.019,41.6046,173.478,11.441166877746582,1053,cool_wet,2.355,1.345,0.1945,10.3167434585,NA,NA,7.813640196,69.63350495,11.07008437,83.12,171.2041973,NA,101.73187880500001,539.71590595,5.647330438
WoCT3-1,WoCT3,1,7/16/2019,-123.06167,45.1251,Woodburn,NA,88,BAU - Conventional till,BAU,CROP,Till,Conventional till,Perennial ryegrass field planted in 2016. Tilled to corn and peas beforehand.,AG-CROP,OSU17,OregonState,Woodburn,52.372682999999995,12.640319999999999,16.304109,81.317112,11.435500144958496,1018,cool_wet,1.6105,1.425,0.1265,9.399510603,NA,5.6,9.277266309,53.72249225,17.74433081,27.6,126.51612499999999,NA,12.294481357999999,452.81272015,6.210622382
